name,address,unit,sqft,bed,bath,price,city,state,zipcode,description,details,url,date
Array Apartments,2101 Burton Dr,A2,747,1.0,1.0,999,Austin,TX,78741,"Situated in Southeast Austin, Texas, near convenient shops and eateries, the one, two, and three bedroom apartments and townhomes for rent at Array Apartments offer a great home base for exploring the city. Our community enjoys easy access to I-35 and public transportation, plus we're just minutes from downtown Austin. Hop on your bike and connect to the Ann and Roy Butler Hike-and-Bike Trail, featuring 10 miles of urban pathway that hugs the water's edge. The path connects to the Boardwalk at Lady Bird Lake where you can take in striking views of the city skyline. If you are still feeling ambitious, rent a stand-up paddleboard or kayak and head out on the lake for a relaxing paddle.","Apartment ,Cats, small dogs, large dogs allowed ,Rent Includes: Internet ,Trail ,Parking Lot ,Spanish Speaking Staff ,Bicycle Storage ,Pet Park ,Lounge ,Laundry: Shared ,Cable TV Ready ,Sport Facilities: mulitPurposeSportsCourt ,Sports Field ,On-Site Management ,Online Maintenance Portal ,Picnic Area ,Online Rent Payment ,Water Feature ,Party Room ,High-speed Internet Ready ,Balcony ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Deck ,Dishwasher ,Disposal ,Fitness Center ,Garden ,Lawn ,Microwave ,Night Patrol ,Patio ,Pool ,Refrigerator ,Washer Dryer Hookup ,Business Center ,Club House ,Floors: Linoleum Vinyl ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/array-2101-burton-dr-austin-tx-78741--2072200129,2020-03-30
Array Apartments,2101 Burton Dr,Unit 202,747,1.0,1.0,999,Austin,TX,78741,"Situated in Southeast Austin, Texas, near convenient shops and eateries, the one, two, and three bedroom apartments and townhomes for rent at Array Apartments offer a great home base for exploring the city. Our community enjoys easy access to I-35 and public transportation, plus we're just minutes from downtown Austin. Hop on your bike and connect to the Ann and Roy Butler Hike-and-Bike Trail, featuring 10 miles of urban pathway that hugs the water's edge. The path connects to the Boardwalk at Lady Bird Lake where you can take in striking views of the city skyline. If you are still feeling ambitious, rent a stand-up paddleboard or kayak and head out on the lake for a relaxing paddle.","Apartment ,Cats, small dogs, large dogs allowed ,Rent Includes: Internet ,Trail ,Parking Lot ,Spanish Speaking Staff ,Bicycle Storage ,Pet Park ,Lounge ,Laundry: Shared ,Cable TV Ready ,Sport Facilities: mulitPurposeSportsCourt ,Sports Field ,On-Site Management ,Online Maintenance Portal ,Picnic Area ,Online Rent Payment ,Water Feature ,Party Room ,High-speed Internet Ready ,Balcony ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Deck ,Dishwasher ,Disposal ,Fitness Center ,Garden ,Lawn ,Microwave ,Night Patrol ,Patio ,Pool ,Refrigerator ,Washer Dryer Hookup ,Business Center ,Club House ,Floors: Linoleum Vinyl ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/array-2101-burton-dr-austin-tx-78741--2072200129,2020-03-30
Array Apartments,2101 Burton Dr,A3,760,1.0,1.0,1025,Austin,TX,78741,"Situated in Southeast Austin, Texas, near convenient shops and eateries, the one, two, and three bedroom apartments and townhomes for rent at Array Apartments offer a great home base for exploring the city. Our community enjoys easy access to I-35 and public transportation, plus we're just minutes from downtown Austin. Hop on your bike and connect to the Ann and Roy Butler Hike-and-Bike Trail, featuring 10 miles of urban pathway that hugs the water's edge. The path connects to the Boardwalk at Lady Bird Lake where you can take in striking views of the city skyline. If you are still feeling ambitious, rent a stand-up paddleboard or kayak and head out on the lake for a relaxing paddle.","Apartment ,Cats, small dogs, large dogs allowed ,Rent Includes: Internet ,Trail ,Parking Lot ,Spanish Speaking Staff ,Bicycle Storage ,Pet Park ,Lounge ,Laundry: Shared ,Cable TV Ready ,Sport Facilities: mulitPurposeSportsCourt ,Sports Field ,On-Site Management ,Online Maintenance Portal ,Picnic Area ,Online Rent Payment ,Water Feature ,Party Room ,High-speed Internet Ready ,Balcony ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Deck ,Dishwasher ,Disposal ,Fitness Center ,Garden ,Lawn ,Microwave ,Night Patrol ,Patio ,Pool ,Refrigerator ,Washer Dryer Hookup ,Business Center ,Club House ,Floors: Linoleum Vinyl ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/array-2101-burton-dr-austin-tx-78741--2072200129,2020-03-30
Array Apartments,2101 Burton Dr,Unit 261,760,1.0,1.0,1025,Austin,TX,78741,"Situated in Southeast Austin, Texas, near convenient shops and eateries, the one, two, and three bedroom apartments and townhomes for rent at Array Apartments offer a great home base for exploring the city. Our community enjoys easy access to I-35 and public transportation, plus we're just minutes from downtown Austin. Hop on your bike and connect to the Ann and Roy Butler Hike-and-Bike Trail, featuring 10 miles of urban pathway that hugs the water's edge. The path connects to the Boardwalk at Lady Bird Lake where you can take in striking views of the city skyline. If you are still feeling ambitious, rent a stand-up paddleboard or kayak and head out on the lake for a relaxing paddle.","Apartment ,Cats, small dogs, large dogs allowed ,Rent Includes: Internet ,Trail ,Parking Lot ,Spanish Speaking Staff ,Bicycle Storage ,Pet Park ,Lounge ,Laundry: Shared ,Cable TV Ready ,Sport Facilities: mulitPurposeSportsCourt ,Sports Field ,On-Site Management ,Online Maintenance Portal ,Picnic Area ,Online Rent Payment ,Water Feature ,Party Room ,High-speed Internet Ready ,Balcony ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Deck ,Dishwasher ,Disposal ,Fitness Center ,Garden ,Lawn ,Microwave ,Night Patrol ,Patio ,Pool ,Refrigerator ,Washer Dryer Hookup ,Business Center ,Club House ,Floors: Linoleum Vinyl ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/array-2101-burton-dr-austin-tx-78741--2072200129,2020-03-30
Array Apartments,2101 Burton Dr,B1,932,2.0,1.0,1195,Austin,TX,78741,"Situated in Southeast Austin, Texas, near convenient shops and eateries, the one, two, and three bedroom apartments and townhomes for rent at Array Apartments offer a great home base for exploring the city. Our community enjoys easy access to I-35 and public transportation, plus we're just minutes from downtown Austin. Hop on your bike and connect to the Ann and Roy Butler Hike-and-Bike Trail, featuring 10 miles of urban pathway that hugs the water's edge. The path connects to the Boardwalk at Lady Bird Lake where you can take in striking views of the city skyline. If you are still feeling ambitious, rent a stand-up paddleboard or kayak and head out on the lake for a relaxing paddle.","Apartment ,Cats, small dogs, large dogs allowed ,Rent Includes: Internet ,Trail ,Parking Lot ,Spanish Speaking Staff ,Bicycle Storage ,Pet Park ,Lounge ,Laundry: Shared ,Cable TV Ready ,Sport Facilities: mulitPurposeSportsCourt ,Sports Field ,On-Site Management ,Online Maintenance Portal ,Picnic Area ,Online Rent Payment ,Water Feature ,Party Room ,High-speed Internet Ready ,Balcony ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Deck ,Dishwasher ,Disposal ,Fitness Center ,Garden ,Lawn ,Microwave ,Night Patrol ,Patio ,Pool ,Refrigerator ,Washer Dryer Hookup ,Business Center ,Club House ,Floors: Linoleum Vinyl ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/array-2101-burton-dr-austin-tx-78741--2072200129,2020-03-30
Array Apartments,2101 Burton Dr,Unit 136,932,2.0,1.0,1195,Austin,TX,78741,"Situated in Southeast Austin, Texas, near convenient shops and eateries, the one, two, and three bedroom apartments and townhomes for rent at Array Apartments offer a great home base for exploring the city. Our community enjoys easy access to I-35 and public transportation, plus we're just minutes from downtown Austin. Hop on your bike and connect to the Ann and Roy Butler Hike-and-Bike Trail, featuring 10 miles of urban pathway that hugs the water's edge. The path connects to the Boardwalk at Lady Bird Lake where you can take in striking views of the city skyline. If you are still feeling ambitious, rent a stand-up paddleboard or kayak and head out on the lake for a relaxing paddle.","Apartment ,Cats, small dogs, large dogs allowed ,Rent Includes: Internet ,Trail ,Parking Lot ,Spanish Speaking Staff ,Bicycle Storage ,Pet Park ,Lounge ,Laundry: Shared ,Cable TV Ready ,Sport Facilities: mulitPurposeSportsCourt ,Sports Field ,On-Site Management ,Online Maintenance Portal ,Picnic Area ,Online Rent Payment ,Water Feature ,Party Room ,High-speed Internet Ready ,Balcony ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Deck ,Dishwasher ,Disposal ,Fitness Center ,Garden ,Lawn ,Microwave ,Night Patrol ,Patio ,Pool ,Refrigerator ,Washer Dryer Hookup ,Business Center ,Club House ,Floors: Linoleum Vinyl ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/array-2101-burton-dr-austin-tx-78741--2072200129,2020-03-30
Array Apartments,2101 Burton Dr,Unit 137,932,2.0,1.0,1195,Austin,TX,78741,"Situated in Southeast Austin, Texas, near convenient shops and eateries, the one, two, and three bedroom apartments and townhomes for rent at Array Apartments offer a great home base for exploring the city. Our community enjoys easy access to I-35 and public transportation, plus we're just minutes from downtown Austin. Hop on your bike and connect to the Ann and Roy Butler Hike-and-Bike Trail, featuring 10 miles of urban pathway that hugs the water's edge. The path connects to the Boardwalk at Lady Bird Lake where you can take in striking views of the city skyline. If you are still feeling ambitious, rent a stand-up paddleboard or kayak and head out on the lake for a relaxing paddle.","Apartment ,Cats, small dogs, large dogs allowed ,Rent Includes: Internet ,Trail ,Parking Lot ,Spanish Speaking Staff ,Bicycle Storage ,Pet Park ,Lounge ,Laundry: Shared ,Cable TV Ready ,Sport Facilities: mulitPurposeSportsCourt ,Sports Field ,On-Site Management ,Online Maintenance Portal ,Picnic Area ,Online Rent Payment ,Water Feature ,Party Room ,High-speed Internet Ready ,Balcony ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Deck ,Dishwasher ,Disposal ,Fitness Center ,Garden ,Lawn ,Microwave ,Night Patrol ,Patio ,Pool ,Refrigerator ,Washer Dryer Hookup ,Business Center ,Club House ,Floors: Linoleum Vinyl ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/array-2101-burton-dr-austin-tx-78741--2072200129,2020-03-30
Array Apartments,2101 Burton Dr,Unit 2035,932,2.0,1.0,1195,Austin,TX,78741,"Situated in Southeast Austin, Texas, near convenient shops and eateries, the one, two, and three bedroom apartments and townhomes for rent at Array Apartments offer a great home base for exploring the city. Our community enjoys easy access to I-35 and public transportation, plus we're just minutes from downtown Austin. Hop on your bike and connect to the Ann and Roy Butler Hike-and-Bike Trail, featuring 10 miles of urban pathway that hugs the water's edge. The path connects to the Boardwalk at Lady Bird Lake where you can take in striking views of the city skyline. If you are still feeling ambitious, rent a stand-up paddleboard or kayak and head out on the lake for a relaxing paddle.","Apartment ,Cats, small dogs, large dogs allowed ,Rent Includes: Internet ,Trail ,Parking Lot ,Spanish Speaking Staff ,Bicycle Storage ,Pet Park ,Lounge ,Laundry: Shared ,Cable TV Ready ,Sport Facilities: mulitPurposeSportsCourt ,Sports Field ,On-Site Management ,Online Maintenance Portal ,Picnic Area ,Online Rent Payment ,Water Feature ,Party Room ,High-speed Internet Ready ,Balcony ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Deck ,Dishwasher ,Disposal ,Fitness Center ,Garden ,Lawn ,Microwave ,Night Patrol ,Patio ,Pool ,Refrigerator ,Washer Dryer Hookup ,Business Center ,Club House ,Floors: Linoleum Vinyl ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/array-2101-burton-dr-austin-tx-78741--2072200129,2020-03-30
Array Apartments,2101 Burton Dr,B2,1187,2.0,1.5,1375,Austin,TX,78741,"Situated in Southeast Austin, Texas, near convenient shops and eateries, the one, two, and three bedroom apartments and townhomes for rent at Array Apartments offer a great home base for exploring the city. Our community enjoys easy access to I-35 and public transportation, plus we're just minutes from downtown Austin. Hop on your bike and connect to the Ann and Roy Butler Hike-and-Bike Trail, featuring 10 miles of urban pathway that hugs the water's edge. The path connects to the Boardwalk at Lady Bird Lake where you can take in striking views of the city skyline. If you are still feeling ambitious, rent a stand-up paddleboard or kayak and head out on the lake for a relaxing paddle.","Apartment ,Cats, small dogs, large dogs allowed ,Rent Includes: Internet ,Trail ,Parking Lot ,Spanish Speaking Staff ,Bicycle Storage ,Pet Park ,Lounge ,Laundry: Shared ,Cable TV Ready ,Sport Facilities: mulitPurposeSportsCourt ,Sports Field ,On-Site Management ,Online Maintenance Portal ,Picnic Area ,Online Rent Payment ,Water Feature ,Party Room ,High-speed Internet Ready ,Balcony ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Deck ,Dishwasher ,Disposal ,Fitness Center ,Garden ,Lawn ,Microwave ,Night Patrol ,Patio ,Pool ,Refrigerator ,Washer Dryer Hookup ,Business Center ,Club House ,Floors: Linoleum Vinyl ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/array-2101-burton-dr-austin-tx-78741--2072200129,2020-03-30
Array Apartments,2101 Burton Dr,Unit 173,1187,2.0,1.5,1375,Austin,TX,78741,"Situated in Southeast Austin, Texas, near convenient shops and eateries, the one, two, and three bedroom apartments and townhomes for rent at Array Apartments offer a great home base for exploring the city. Our community enjoys easy access to I-35 and public transportation, plus we're just minutes from downtown Austin. Hop on your bike and connect to the Ann and Roy Butler Hike-and-Bike Trail, featuring 10 miles of urban pathway that hugs the water's edge. The path connects to the Boardwalk at Lady Bird Lake where you can take in striking views of the city skyline. If you are still feeling ambitious, rent a stand-up paddleboard or kayak and head out on the lake for a relaxing paddle.","Apartment ,Cats, small dogs, large dogs allowed ,Rent Includes: Internet ,Trail ,Parking Lot ,Spanish Speaking Staff ,Bicycle Storage ,Pet Park ,Lounge ,Laundry: Shared ,Cable TV Ready ,Sport Facilities: mulitPurposeSportsCourt ,Sports Field ,On-Site Management ,Online Maintenance Portal ,Picnic Area ,Online Rent Payment ,Water Feature ,Party Room ,High-speed Internet Ready ,Balcony ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Deck ,Dishwasher ,Disposal ,Fitness Center ,Garden ,Lawn ,Microwave ,Night Patrol ,Patio ,Pool ,Refrigerator ,Washer Dryer Hookup ,Business Center ,Club House ,Floors: Linoleum Vinyl ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/array-2101-burton-dr-austin-tx-78741--2072200129,2020-03-30
Array Apartments,2101 Burton Dr,B3,1316,2.0,2.0,1450,Austin,TX,78741,"Situated in Southeast Austin, Texas, near convenient shops and eateries, the one, two, and three bedroom apartments and townhomes for rent at Array Apartments offer a great home base for exploring the city. Our community enjoys easy access to I-35 and public transportation, plus we're just minutes from downtown Austin. Hop on your bike and connect to the Ann and Roy Butler Hike-and-Bike Trail, featuring 10 miles of urban pathway that hugs the water's edge. The path connects to the Boardwalk at Lady Bird Lake where you can take in striking views of the city skyline. If you are still feeling ambitious, rent a stand-up paddleboard or kayak and head out on the lake for a relaxing paddle.","Apartment ,Cats, small dogs, large dogs allowed ,Rent Includes: Internet ,Trail ,Parking Lot ,Spanish Speaking Staff ,Bicycle Storage ,Pet Park ,Lounge ,Laundry: Shared ,Cable TV Ready ,Sport Facilities: mulitPurposeSportsCourt ,Sports Field ,On-Site Management ,Online Maintenance Portal ,Picnic Area ,Online Rent Payment ,Water Feature ,Party Room ,High-speed Internet Ready ,Balcony ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Deck ,Dishwasher ,Disposal ,Fitness Center ,Garden ,Lawn ,Microwave ,Night Patrol ,Patio ,Pool ,Refrigerator ,Washer Dryer Hookup ,Business Center ,Club House ,Floors: Linoleum Vinyl ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/array-2101-burton-dr-austin-tx-78741--2072200129,2020-03-30
Array Apartments,2101 Burton Dr,Unit 269,1316,2.0,2.0,1450,Austin,TX,78741,"Situated in Southeast Austin, Texas, near convenient shops and eateries, the one, two, and three bedroom apartments and townhomes for rent at Array Apartments offer a great home base for exploring the city. Our community enjoys easy access to I-35 and public transportation, plus we're just minutes from downtown Austin. Hop on your bike and connect to the Ann and Roy Butler Hike-and-Bike Trail, featuring 10 miles of urban pathway that hugs the water's edge. The path connects to the Boardwalk at Lady Bird Lake where you can take in striking views of the city skyline. If you are still feeling ambitious, rent a stand-up paddleboard or kayak and head out on the lake for a relaxing paddle.","Apartment ,Cats, small dogs, large dogs allowed ,Rent Includes: Internet ,Trail ,Parking Lot ,Spanish Speaking Staff ,Bicycle Storage ,Pet Park ,Lounge ,Laundry: Shared ,Cable TV Ready ,Sport Facilities: mulitPurposeSportsCourt ,Sports Field ,On-Site Management ,Online Maintenance Portal ,Picnic Area ,Online Rent Payment ,Water Feature ,Party Room ,High-speed Internet Ready ,Balcony ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Deck ,Dishwasher ,Disposal ,Fitness Center ,Garden ,Lawn ,Microwave ,Night Patrol ,Patio ,Pool ,Refrigerator ,Washer Dryer Hookup ,Business Center ,Club House ,Floors: Linoleum Vinyl ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/array-2101-burton-dr-austin-tx-78741--2072200129,2020-03-30
Diplomat Apartments,1911 San Gabriel St,Two Bedroom,800,2.0,1.0,1495,Austin,TX,78705,"Price, Location, and Value at it's best. Reserve early and avail of this special rate. 1-car parking permit, gas, and trash are inclusive as added bonus.Ditch the dorms and have your own apartment near the campus for less. Well laid-out interiors make it comfortable to study and live on your own. Cook in your own kitchen, host guests, and have your own living room. The floor plan is spacious enough to share with a roommate if you prefer.Located in the vibrant neighborhood of west campus of UT Austin with few blocks walking distance to the campus. The Diplomat is a 13-unit complex with majority of residents are students and professionals. * Images are representative of the property, not necessarily the unit.More info at westsidegroup.","Apartment ,Cats, small dogs allowed ,Built in 1964 ,Rent Includes: Gas, Garbage ,Parking: Off Street ,Laundry: Shared ,Online Maintenance Portal ,Parking Lot ,Online Rent Payment ,Spanish Speaking Staff ,High-speed Internet Ready ,Online Portal Access ,Cable TV Ready ,Ceiling Fan ,Dishwasher ,Microwave ,Refrigerator ,Floors: Hardwood ,Heating Fuel: Gas",https://www.trulia.com/c/tx/austin/diplomat-1911-san-gabriel-st-austin-tx-78705--2072098994,2020-03-30
Silver Springs Apartments,12151 N Interstate Highway 35,1x1,700,1.0,1.0,981,Austin,TX,78753,"Welcome to Silver Springs Apartments in Austin, TX!A premier location and stylish apartments make Silver Springs Apartment Homes one of the most desirable communities in Austin, TX. Not only does this community boast a tranquil setting, but our well-established neighborhood provides easy access to I-35, shopping, dining, entertainment, and more.Silver Springs is proud to offer five unique one, two, three, and four bedroom apartments. Each luxury apartment home is incredibly spacious and includes all the exquisite amenities you deserve. Our open interiors feature beautiful cabinetry, generous kitchen space and pantry storage, fully equipped kitchens with built-in microwaves, ceiling fans, abundant walk-in closets, washer and dryer connections, private balconies or patios, quality carpeting, and window coverings. These custom-quality residences are sure to please and inspire!","Apartment ,Cats, small dogs allowed ,Built in 1996 ,12 Days on Trulia ,Walk-In Closets ,Picnic Area ,On-Site Management ,Cable TV Ready ,Laundry: Shared ,Online Maintenance Portal ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Disabled Access ,Dishwasher ,Fitness Center ,Microwave ,Pool ,Refrigerator ,Washer Dryer Hookup ,Playground ,Additional Storage ,Floors: Hardwood",https://www.trulia.com/c/tx/austin/silver-springs-12151-n-interstate-highway-35-austin-tx-78753--2000069824,2020-03-30
Silver Springs Apartments,12151 N Interstate Highway 35,2x1,900,2.0,1.0,1174,Austin,TX,78753,"Welcome to Silver Springs Apartments in Austin, TX!A premier location and stylish apartments make Silver Springs Apartment Homes one of the most desirable communities in Austin, TX. Not only does this community boast a tranquil setting, but our well-established neighborhood provides easy access to I-35, shopping, dining, entertainment, and more.Silver Springs is proud to offer five unique one, two, three, and four bedroom apartments. Each luxury apartment home is incredibly spacious and includes all the exquisite amenities you deserve. Our open interiors feature beautiful cabinetry, generous kitchen space and pantry storage, fully equipped kitchens with built-in microwaves, ceiling fans, abundant walk-in closets, washer and dryer connections, private balconies or patios, quality carpeting, and window coverings. These custom-quality residences are sure to please and inspire!","Apartment ,Cats, small dogs allowed ,Built in 1996 ,12 Days on Trulia ,Walk-In Closets ,Picnic Area ,On-Site Management ,Cable TV Ready ,Laundry: Shared ,Online Maintenance Portal ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Disabled Access ,Dishwasher ,Fitness Center ,Microwave ,Pool ,Refrigerator ,Washer Dryer Hookup ,Playground ,Additional Storage ,Floors: Hardwood",https://www.trulia.com/c/tx/austin/silver-springs-12151-n-interstate-highway-35-austin-tx-78753--2000069824,2020-03-30
Silver Springs Apartments,12151 N Interstate Highway 35,3x2,1250,3.0,2.0,1348,Austin,TX,78753,"Welcome to Silver Springs Apartments in Austin, TX!A premier location and stylish apartments make Silver Springs Apartment Homes one of the most desirable communities in Austin, TX. Not only does this community boast a tranquil setting, but our well-established neighborhood provides easy access to I-35, shopping, dining, entertainment, and more.Silver Springs is proud to offer five unique one, two, three, and four bedroom apartments. Each luxury apartment home is incredibly spacious and includes all the exquisite amenities you deserve. Our open interiors feature beautiful cabinetry, generous kitchen space and pantry storage, fully equipped kitchens with built-in microwaves, ceiling fans, abundant walk-in closets, washer and dryer connections, private balconies or patios, quality carpeting, and window coverings. These custom-quality residences are sure to please and inspire!","Apartment ,Cats, small dogs allowed ,Built in 1996 ,12 Days on Trulia ,Walk-In Closets ,Picnic Area ,On-Site Management ,Cable TV Ready ,Laundry: Shared ,Online Maintenance Portal ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Disabled Access ,Dishwasher ,Fitness Center ,Microwave ,Pool ,Refrigerator ,Washer Dryer Hookup ,Playground ,Additional Storage ,Floors: Hardwood",https://www.trulia.com/c/tx/austin/silver-springs-12151-n-interstate-highway-35-austin-tx-78753--2000069824,2020-03-30
Silver Springs Apartments,12151 N Interstate Highway 35,4x2,1350,4.0,2.0,1491,Austin,TX,78753,"Welcome to Silver Springs Apartments in Austin, TX!A premier location and stylish apartments make Silver Springs Apartment Homes one of the most desirable communities in Austin, TX. Not only does this community boast a tranquil setting, but our well-established neighborhood provides easy access to I-35, shopping, dining, entertainment, and more.Silver Springs is proud to offer five unique one, two, three, and four bedroom apartments. Each luxury apartment home is incredibly spacious and includes all the exquisite amenities you deserve. Our open interiors feature beautiful cabinetry, generous kitchen space and pantry storage, fully equipped kitchens with built-in microwaves, ceiling fans, abundant walk-in closets, washer and dryer connections, private balconies or patios, quality carpeting, and window coverings. These custom-quality residences are sure to please and inspire!","Apartment ,Cats, small dogs allowed ,Built in 1996 ,12 Days on Trulia ,Walk-In Closets ,Picnic Area ,On-Site Management ,Cable TV Ready ,Laundry: Shared ,Online Maintenance Portal ,Barbeque Area ,Basketball Court ,Ceiling Fan ,Disabled Access ,Dishwasher ,Fitness Center ,Microwave ,Pool ,Refrigerator ,Washer Dryer Hookup ,Playground ,Additional Storage ,Floors: Hardwood",https://www.trulia.com/c/tx/austin/silver-springs-12151-n-interstate-highway-35-austin-tx-78753--2000069824,2020-03-30
The Quarters Cameron House Apartments,2222 Rio Grande St,1 Bedroom (Price Per Bed),529,1.0,1.0,1125,Austin,TX,78705,"The Quarters Cameron House is a quaint 64 units. This community is located near 27th Street on Rio Grande Street. Being four blocks off Guadalupe Street, it's within easy walking distance to The University of Texas. Cameron House features air-conditioned hallways, onsite parking and one centrally located courtyard with a sunbathing deck and outdoor showers, an outdoor kitchen, an arcade as well as an updated Fitness Center. Some units offer large outdoor balconies while others feature Juliet balconies. As a resident at The Quarters on Campus, you'll have 24/7 access to The Quarters Fitness Center with 2,500 sq. ft. of state-of-the-art equipment. Cameron House offers beautifully constructed one, two and three bedroom apartment homes with onsite parking available.","Apartment ,No pets allowed ,Built in 2005 ,Rent Includes: Internet, Cable, Hot Water, Garbage ,Parking: Garage Attached ,Multi-level Garage ,Laundry: In Unit ,Bicycle Storage ,High-speed Internet Ready ,Game Room ,Cable TV Ready ,Online Rent Payment ,Building-wide Wireless ,Balcony ,Barbeque Area ,Ceiling Fan ,Deck ,Disabled Access ,Dishwasher ,Disposal ,Dryer ,Fitness Center ,Microwave ,Refrigerator ,Washer ,Additional Storage ,Floors: Tile ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/the-quarters-cameron-house-2222-rio-grande-st-austin-tx-78705--2072099254,2020-03-30
The Quarters Cameron House Apartments,2222 Rio Grande St,3 Bedroom (Price Per Bed),1176,3.0,3.0,1065,Austin,TX,78705,"The Quarters Cameron House is a quaint 64 units. This community is located near 27th Street on Rio Grande Street. Being four blocks off Guadalupe Street, it's within easy walking distance to The University of Texas. Cameron House features air-conditioned hallways, onsite parking and one centrally located courtyard with a sunbathing deck and outdoor showers, an outdoor kitchen, an arcade as well as an updated Fitness Center. Some units offer large outdoor balconies while others feature Juliet balconies. As a resident at The Quarters on Campus, you'll have 24/7 access to The Quarters Fitness Center with 2,500 sq. ft. of state-of-the-art equipment. Cameron House offers beautifully constructed one, two and three bedroom apartment homes with onsite parking available.","Apartment ,No pets allowed ,Built in 2005 ,Rent Includes: Internet, Cable, Hot Water, Garbage ,Parking: Garage Attached ,Multi-level Garage ,Laundry: In Unit ,Bicycle Storage ,High-speed Internet Ready ,Game Room ,Cable TV Ready ,Online Rent Payment ,Building-wide Wireless ,Balcony ,Barbeque Area ,Ceiling Fan ,Deck ,Disabled Access ,Dishwasher ,Disposal ,Dryer ,Fitness Center ,Microwave ,Refrigerator ,Washer ,Additional Storage ,Floors: Tile ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/the-quarters-cameron-house-2222-rio-grande-st-austin-tx-78705--2072099254,2020-03-30
The Quarters Cameron House Apartments,2222 Rio Grande St,3 Bedroom (Price Per Bed),1233,3.0,3.0,1080,Austin,TX,78705,"The Quarters Cameron House is a quaint 64 units. This community is located near 27th Street on Rio Grande Street. Being four blocks off Guadalupe Street, it's within easy walking distance to The University of Texas. Cameron House features air-conditioned hallways, onsite parking and one centrally located courtyard with a sunbathing deck and outdoor showers, an outdoor kitchen, an arcade as well as an updated Fitness Center. Some units offer large outdoor balconies while others feature Juliet balconies. As a resident at The Quarters on Campus, you'll have 24/7 access to The Quarters Fitness Center with 2,500 sq. ft. of state-of-the-art equipment. Cameron House offers beautifully constructed one, two and three bedroom apartment homes with onsite parking available.","Apartment ,No pets allowed ,Built in 2005 ,Rent Includes: Internet, Cable, Hot Water, Garbage ,Parking: Garage Attached ,Multi-level Garage ,Laundry: In Unit ,Bicycle Storage ,High-speed Internet Ready ,Game Room ,Cable TV Ready ,Online Rent Payment ,Building-wide Wireless ,Balcony ,Barbeque Area ,Ceiling Fan ,Deck ,Disabled Access ,Dishwasher ,Disposal ,Dryer ,Fitness Center ,Microwave ,Refrigerator ,Washer ,Additional Storage ,Floors: Tile ,Heating Fuel: Electric",https://www.trulia.com/c/tx/austin/the-quarters-cameron-house-2222-rio-grande-st-austin-tx-78705--2072099254,2020-03-30
